id,province,adcode,model,regYear,regMonth,forecastVolum
1708,河南,410000,63065128401bb3ff,2018,2,8633
1709,浙江,330000,63065128401bb3ff,2018,2,3609
1710,湖北,420000,63065128401bb3ff,2018,2,2443
1711,湖南,430000,63065128401bb3ff,2018,2,3462
1712,福建,350000,63065128401bb3ff,2018,2,1101
1713,辽宁,210000,63065128401bb3ff,2018,2,1246
1714,重庆,500000,63065128401bb3ff,2018,2,1837
1715,陕西,610000,63065128401bb3ff,2018,2,1265
1716,黑龙江,230000,63065128401bb3ff,2018,2,451
1717,上海,310000,ea489c253676aafc,2018,2,525
1718,云南,530000,ea489c253676aafc,2018,2,1458
1719,内蒙古,150000,ea489c253676aafc,2018,2,1694
1720,北京,110000,ea489c253676aafc,2018,2,243
1721,四川,510000,ea489c253676aafc,2018,2,1214
1722,安徽,340000,ea489c253676aafc,2018,2,2502
1723,山东,370000,ea489c253676aafc,2018,2,8562
1724,山西,140000,ea489c253676aafc,2018,2,3778
1725,广东,440000,ea489c253676aafc,2018,2,522
1726,广西,450000,ea489c253676aafc,2018,2,303
1727,江苏,320000,ea489c253676aafc,2018,2,1326
1728,江西,360000,ea489c253676aafc,2018,2,558
1729,河北,130000,ea489c253676aafc,2018,2,9345
1730,河南,410000,ea489c253676aafc,2018,2,4319
1731,浙江,330000,ea489c253676aafc,2018,2,1329
1732,湖北,420000,ea489c253676aafc,2018,2,382
1733,湖南,430000,ea489c253676aafc,2018,2,657
1734,福建,350000,ea489c253676aafc,2018,2,324
1735,辽宁,210000,ea489c253676aafc,2018,2,1500
1736,重庆,500000,ea489c253676aafc,2018,2,436
1737,陕西,610000,ea489c253676aafc,2018,2,786
1738,黑龙江,230000,ea489c253676aafc,2018,2,979
1739,上海,310000,cd5841d44fd7625e,2018,2,262
1740,云南,530000,cd5841d44fd7625e,2018,2,631
1741,内蒙古,150000,cd5841d44fd7625e,2018,2,549
1742,北京,110000,cd5841d44fd7625e,2018,2,1089
1743,四川,510000,cd5841d44fd7625e,2018,2,818
1744,安徽,340000,cd5841d44fd7625e,2018,2,652
1745,山东,370000,cd5841d44fd7625e,2018,2,2003
1746,山西,140000,cd5841d44fd7625e,2018,2,487
1747,广东,440000,cd5841d44fd7625e,2018,2,1044
1748,广西,450000,cd5841d44fd7625e,2018,2,345
1749,江苏,320000,cd5841d44fd7625e,2018,2,1306
1750,江西,360000,cd5841d44fd7625e,2018,2,264
1751,河北,130000,cd5841d44fd7625e,2018,2,2062
1752,河南,410000,cd5841d44fd7625e,2018,2,1765
1753,浙江,330000,cd5841d44fd7625e,2018,2,850
1754,湖北,420000,cd5841d44fd7625e,2018,2,585
1755,湖南,430000,cd5841d44fd7625e,2018,2,482
1756,福建,350000,cd5841d44fd7625e,2018,2,367
1757,辽宁,210000,cd5841d44fd7625e,2018,2,717
1758,重庆,500000,cd5841d44fd7625e,2018,2,417
1759,陕西,610000,cd5841d44fd7625e,2018,2,736
1760,黑龙江,230000,cd5841d44fd7625e,2018,2,861
1761,上海,310000,b25c4e2e3856af22,2018,2,387
1762,云南,530000,b25c4e2e3856af22,2018,2,424
1763,内蒙古,150000,b25c4e2e3856af22,2018,2,67
1764,北京,110000,b25c4e2e3856af22,2018,2,121
1765,四川,510000,b25c4e2e3856af22,2018,2,336
1766,安徽,340000,b25c4e2e3856af22,2018,2,785
1767,山东,370000,b25c4e2e3856af22,2018,2,754
1768,山西,140000,b25c4e2e3856af22,2018,2,24
1769,广东,440000,b25c4e2e3856af22,2018,2,1061
1770,广西,450000,b25c4e2e3856af22,2018,2,216
1771,江苏,320000,b25c4e2e3856af22,2018,2,554
1772,江西,360000,b25c4e2e3856af22,2018,2,529
1773,河北,130000,b25c4e2e3856af22,2018,2,631
1774,河南,410000,b25c4e2e3856af22,2018,2,391
1775,浙江,330000,b25c4e2e3856af22,2018,2,436
1776,湖北,420000,b25c4e2e3856af22,2018,2,144
1777,湖南,430000,b25c4e2e3856af22,2018,2,679
1778,福建,350000,b25c4e2e3856af22,2018,2,306
1779,辽宁,210000,b25c4e2e3856af22,2018,2,119
1780,重庆,500000,b25c4e2e3856af22,2018,2,164
1781,陕西,610000,b25c4e2e3856af22,2018,2,222
1782,黑龙江,230000,b25c4e2e3856af22,2018,2,125
1783,上海,310000,4a103c30d593fbbe,2018,2,593
1784,云南,530000,4a103c30d593fbbe,2018,2,1028
1785,内蒙古,150000,4a103c30d593fbbe,2018,2,899
1786,北京,110000,4a103c30d593fbbe,2018,2,355
1787,四川,510000,4a103c30d593fbbe,2018,2,3776
1788,安徽,340000,4a103c30d593fbbe,2018,2,2272
1789,山东,370000,4a103c30d593fbbe,2018,2,2343
1790,山西,140000,4a103c30d593fbbe,2018,2,701
1791,广东,440000,4a103c30d593fbbe,2018,2,1968
1792,广西,450000,4a103c30d593fbbe,2018,2,352
1793,江苏,320000,4a103c30d593fbbe,2018,2,3859
1794,江西,360000,4a103c30d593fbbe,2018,2,819
1795,河北,130000,4a103c30d593fbbe,2018,2,4300
1796,河南,410000,4a103c30d593fbbe,2018,2,3101
1797,浙江,330000,4a103c30d593fbbe,2018,2,3331
1798,湖北,420000,4a103c30d593fbbe,2018,2,1294
1799,湖南,430000,4a103c30d593fbbe,2018,2,803
1800,福建,350000,4a103c30d593fbbe,2018,2,1078
1801,辽宁,210000,4a103c30d593fbbe,2018,2,968
1802,重庆,500000,4a103c30d593fbbe,2018,2,655
1803,陕西,610000,4a103c30d593fbbe,2018,2,1214
1804,黑龙江,230000,4a103c30d593fbbe,2018,2,913
1805,上海,310000,7a7885e2d7c00bcf,2018,2,1086
1806,云南,530000,7a7885e2d7c00bcf,2018,2,351
1807,内蒙古,150000,7a7885e2d7c00bcf,2018,2,305
1808,北京,110000,7a7885e2d7c00bcf,2018,2,795
1809,四川,510000,7a7885e2d7c00bcf,2018,2,765
1810,安徽,340000,7a7885e2d7c00bcf,2018,2,914
1811,山东,370000,7a7885e2d7c00bcf,2018,2,1874
1812,山西,140000,7a7885e2d7c00bcf,2018,2,280
1813,广东,440000,7a7885e2d7c00bcf,2018,2,857
1814,广西,450000,7a7885e2d7c00bcf,2018,2,225
1815,江苏,320000,7a7885e2d7c00bcf,2018,2,2237
1816,江西,360000,7a7885e2d7c00bcf,2018,2,375
1817,河北,130000,7a7885e2d7c00bcf,2018,2,1542
1818,河南,410000,7a7885e2d7c00bcf,2018,2,1173
1819,浙江,330000,7a7885e2d7c00bcf,2018,2,1842
1820,湖北,420000,7a7885e2d7c00bcf,2018,2,487
1821,湖南,430000,7a7885e2d7c00bcf,2018,2,467
1822,福建,350000,7a7885e2d7c00bcf,2018,2,403
1823,辽宁,210000,7a7885e2d7c00bcf,2018,2,412
1824,重庆,500000,7a7885e2d7c00bcf,2018,2,148
1825,陕西,610000,7a7885e2d7c00bcf,2018,2,415
1826,黑龙江,230000,7a7885e2d7c00bcf,2018,2,406
1827,上海,310000,346393c2c6305fb1,2018,2,83
1828,云南,530000,346393c2c6305fb1,2018,2,81
1829,内蒙古,150000,346393c2c6305fb1,2018,2,47
1830,北京,110000,346393c2c6305fb1,2018,2,121
1831,四川,510000,346393c2c6305fb1,2018,2,278
1832,安徽,340000,346393c2c6305fb1,2018,2,619
1833,山东,370000,346393c2c6305fb1,2018,2,917
1834,山西,140000,346393c2c6305fb1,2018,2,256
1835,广东,440000,346393c2c6305fb1,2018,2,163
1836,广西,450000,346393c2c6305fb1,2018,2,118
1837,江苏,320000,346393c2c6305fb1,2018,2,355
1838,江西,360000,346393c2c6305fb1,2018,2,123
1839,河北,130000,346393c2c6305fb1,2018,2,671
1840,河南,410000,346393c2c6305fb1,2018,2,470
1841,浙江,330000,346393c2c6305fb1,2018,2,126
1842,湖北,420000,346393c2c6305fb1,2018,2,248
1843,湖南,430000,346393c2c6305fb1,2018,2,253
1844,福建,350000,346393c2c6305fb1,2018,2,67
1845,辽宁,210000,346393c2c6305fb1,2018,2,244
1846,重庆,500000,346393c2c6305fb1,2018,2,132
1847,陕西,610000,346393c2c6305fb1,2018,2,154
1848,黑龙江,230000,346393c2c6305fb1,2018,2,86
1849,上海,310000,02aab221aabc03b9,2018,2,632
1850,云南,530000,02aab221aabc03b9,2018,2,196
1851,内蒙古,150000,02aab221aabc03b9,2018,2,92
1852,北京,110000,02aab221aabc03b9,2018,2,668
1853,四川,510000,02aab221aabc03b9,2018,2,523
1854,安徽,340000,02aab221aabc03b9,2018,2,366
1855,山东,370000,02aab221aabc03b9,2018,2,553
1856,山西,140000,02aab221aabc03b9,2018,2,107
1857,广东,440000,02aab221aabc03b9,2018,2,1158
1858,广西,450000,02aab221aabc03b9,2018,2,165
1859,江苏,320000,02aab221aabc03b9,2018,2,1433
1860,江西,360000,02aab221aabc03b9,2018,2,197
1861,河北,130000,02aab221aabc03b9,2018,2,314
1862,河南,410000,02aab221aabc03b9,2018,2,306
1863,浙江,330000,02aab221aabc03b9,2018,2,1463
1864,湖北,420000,02aab221aabc03b9,2018,2,310
1865,湖南,430000,02aab221aabc03b9,2018,2,254
1866,福建,350000,02aab221aabc03b9,2018,2,398
1867,辽宁,210000,02aab221aabc03b9,2018,2,247
1868,重庆,500000,02aab221aabc03b9,2018,2,265
1869,陕西,610000,02aab221aabc03b9,2018,2,234
1870,黑龙江,230000,02aab221aabc03b9,2018,2,59
1871,上海,310000,5d7fb682edd0f937,2018,2,446
1872,云南,530000,5d7fb682edd0f937,2018,2,159
1873,内蒙古,150000,5d7fb682edd0f937,2018,2,95
1874,北京,110000,5d7fb682edd0f937,2018,2,242
1875,四川,510000,5d7fb682edd0f937,2018,2,361
1876,安徽,340000,5d7fb682edd0f937,2018,2,273
1877,山东,370000,5d7fb682edd0f937,2018,2,285
1878,山西,140000,5d7fb682edd0f937,2018,2,87
1879,广东,440000,5d7fb682edd0f937,2018,2,558
1880,广西,450000,5d7fb682edd0f937,2018,2,104
1881,江苏,320000,5d7fb682edd0f937,2018,2,758
1882,江西,360000,5d7fb682edd0f937,2018,2,135
1883,河北,130000,5d7fb682edd0f937,2018,2,198
1884,河南,410000,5d7fb682edd0f937,2018,2,204
1885,浙江,330000,5d7fb682edd0f937,2018,2,654
1886,湖北,420000,5d7fb682edd0f937,2018,2,253
1887,湖南,430000,5d7fb682edd0f937,2018,2,208
1888,福建,350000,5d7fb682edd0f937,2018,2,257
1889,辽宁,210000,5d7fb682edd0f937,2018,2,139
1890,重庆,500000,5d7fb682edd0f937,2018,2,144
1891,陕西,610000,5d7fb682edd0f937,2018,2,152
1892,黑龙江,230000,5d7fb682edd0f937,2018,2,67
1893,上海,310000,a207df29ec9583f0,2018,2,527
1894,云南,530000,a207df29ec9583f0,2018,2,263
1895,内蒙古,150000,a207df29ec9583f0,2018,2,122
1896,北京,110000,a207df29ec9583f0,2018,2,719
1897,四川,510000,a207df29ec9583f0,2018,2,437
1898,安徽,340000,a207df29ec9583f0,2018,2,244
1899,山东,370000,a207df29ec9583f0,2018,2,415
1900,山西,140000,a207df29ec9583f0,2018,2,157
1901,广东,440000,a207df29ec9583f0,2018,2,1157
1902,广西,450000,a207df29ec9583f0,2018,2,163
1903,江苏,320000,a207df29ec9583f0,2018,2,957
1904,江西,360000,a207df29ec9583f0,2018,2,201
1905,河北,130000,a207df29ec9583f0,2018,2,242
1906,河南,410000,a207df29ec9583f0,2018,2,253
1907,浙江,330000,a207df29ec9583f0,2018,2,855
1908,湖北,420000,a207df29ec9583f0,2018,2,307
1909,湖南,430000,a207df29ec9583f0,2018,2,274
1910,福建,350000,a207df29ec9583f0,2018,2,280
1911,辽宁,210000,a207df29ec9583f0,2018,2,231
1912,重庆,500000,a207df29ec9583f0,2018,2,180
1913,陕西,610000,a207df29ec9583f0,2018,2,212
1914,黑龙江,230000,a207df29ec9583f0,2018,2,61
1915,上海,310000,b4be3a4917289c82,2018,2,171
1916,云南,530000,b4be3a4917289c82,2018,2,63
1917,内蒙古,150000,b4be3a4917289c82,2018,2,29
1918,北京,110000,b4be3a4917289c82,2018,2,293
1919,四川,510000,b4be3a4917289c82,2018,2,149
1920,安徽,340000,b4be3a4917289c82,2018,2,200
1921,山东,370000,b4be3a4917289c82,2018,2,282
1922,山西,140000,b4be3a4917289c82,2018,2,30
1923,广东,440000,b4be3a4917289c82,2018,2,230
1924,广西,450000,b4be3a4917289c82,2018,2,45
1925,江苏,320000,b4be3a4917289c82,2018,2,471
1926,江西,360000,b4be3a4917289c82,2018,2,45
1927,河北,130000,b4be3a4917289c82,2018,2,258
1928,河南,410000,b4be3a4917289c82,2018,2,103
1929,浙江,330000,b4be3a4917289c82,2018,2,637
1930,湖北,420000,b4be3a4917289c82,2018,2,86
1931,湖南,430000,b4be3a4917289c82,2018,2,60
1932,福建,350000,b4be3a4917289c82,2018,2,64
1933,辽宁,210000,b4be3a4917289c82,2018,2,73
1934,重庆,500000,b4be3a4917289c82,2018,2,38
1935,陕西,610000,b4be3a4917289c82,2018,2,69
1936,黑龙江,230000,b4be3a4917289c82,2018,2,37
1937,上海,310000,ef76a85c4b39f693,2018,2,1099
1938,云南,530000,ef76a85c4b39f693,2018,2,214
1939,内蒙古,150000,ef76a85c4b39f693,2018,2,193
1940,北京,110000,ef76a85c4b39f693,2018,2,612
1941,四川,510000,ef76a85c4b39f693,2018,2,676
1942,安徽,340000,ef76a85c4b39f693,2018,2,436
1943,山东,370000,ef76a85c4b39f693,2018,2,734
1944,山西,140000,ef76a85c4b39f693,2018,2,161
1945,广东,440000,ef76a85c4b39f693,2018,2,906
1946,广西,450000,ef76a85c4b39f693,2018,2,148
1947,江苏,320000,ef76a85c4b39f693,2018,2,1597
1948,江西,360000,ef76a85c4b39f693,2018,2,310
1949,河北,130000,ef76a85c4b39f693,2018,2,491
1950,河南,410000,ef76a85c4b39f693,2018,2,431
1951,浙江,330000,ef76a85c4b39f693,2018,2,1946
1952,湖北,420000,ef76a85c4b39f693,2018,2,426
1953,湖南,430000,ef76a85c4b39f693,2018,2,543
1954,福建,350000,ef76a85c4b39f693,2018,2,252
1955,辽宁,210000,ef76a85c4b39f693,2018,2,546
1956,重庆,500000,ef76a85c4b39f693,2018,2,179
1957,陕西,610000,ef76a85c4b39f693,2018,2,354
1958,黑龙江,230000,ef76a85c4b39f693,2018,2,157
1959,上海,310000,bb9fbec9a2833839,2018,2,587
1960,云南,530000,bb9fbec9a2833839,2018,2,181
1961,内蒙古,150000,bb9fbec9a2833839,2018,2,174
1962,北京,110000,bb9fbec9a2833839,2018,2,334
1963,四川,510000,bb9fbec9a2833839,2018,2,445
1964,安徽,340000,bb9fbec9a2833839,2018,2,366
1965,山东,370000,bb9fbec9a2833839,2018,2,542
1966,山西,140000,bb9fbec9a2833839,2018,2,159
1967,广东,440000,bb9fbec9a2833839,2018,2,679
1968,广西,450000,bb9fbec9a2833839,2018,2,112
1969,江苏,320000,bb9fbec9a2833839,2018,2,1207
1970,江西,360000,bb9fbec9a2833839,2018,2,246
1971,河北,130000,bb9fbec9a2833839,2018,2,413
1972,河南,410000,bb9fbec9a2833839,2018,2,335
1973,浙江,330000,bb9fbec9a2833839,2018,2,1745
1974,湖北,420000,bb9fbec9a2833839,2018,2,482
1975,湖南,430000,bb9fbec9a2833839,2018,2,282
1976,福建,350000,bb9fbec9a2833839,2018,2,238
1977,辽宁,210000,bb9fbec9a2833839,2018,2,231
1978,重庆,500000,bb9fbec9a2833839,2018,2,161
1979,陕西,610000,bb9fbec9a2833839,2018,2,160
1980,黑龙江,230000,bb9fbec9a2833839,2018,2,95
1981,上海,310000,da457d15788fe8ee,2018,2,492
1982,云南,530000,da457d15788fe8ee,2018,2,264
1983,内蒙古,150000,da457d15788fe8ee,2018,2,179
1984,北京,110000,da457d15788fe8ee,2018,2,1018
1985,四川,510000,da457d15788fe8ee,2018,2,620
1986,安徽,340000,da457d15788fe8ee,2018,2,300
1987,山东,370000,da457d15788fe8ee,2018,2,560
1988,山西,140000,da457d15788fe8ee,2018,2,161
1989,广东,440000,da457d15788fe8ee,2018,2,1196
1990,广西,450000,da457d15788fe8ee,2018,2,160
1991,江苏,320000,da457d15788fe8ee,2018,2,1199
1992,江西,360000,da457d15788fe8ee,2018,2,264
1993,河北,130000,da457d15788fe8ee,2018,2,418
1994,河南,410000,da457d15788fe8ee,2018,2,415
1995,浙江,330000,da457d15788fe8ee,2018,2,1585
1996,湖北,420000,da457d15788fe8ee,2018,2,438
1997,湖南,430000,da457d15788fe8ee,2018,2,407
1998,福建,350000,da457d15788fe8ee,2018,2,280
1999,辽宁,210000,da457d15788fe8ee,2018,2,472
2000,重庆,500000,da457d15788fe8ee,2018,2,244
2001,陕西,610000,da457d15788fe8ee,2018,2,287
2002,黑龙江,230000,da457d15788fe8ee,2018,2,123
2003,上海,310000,6858d6dfe680bdf7,2018,2,561
2004,云南,530000,6858d6dfe680bdf7,2018,2,229
2005,内蒙古,150000,6858d6dfe680bdf7,2018,2,76
2006,北京,110000,6858d6dfe680bdf7,2018,2,560
2007,四川,510000,6858d6dfe680bdf7,2018,2,515
2008,安徽,340000,6858d6dfe680bdf7,2018,2,325
2009,山东,370000,6858d6dfe680bdf7,2018,2,447
2010,山西,140000,6858d6dfe680bdf7,2018,2,92
2011,广东,440000,6858d6dfe680bdf7,2018,2,1129
2012,广西,450000,6858d6dfe680bdf7,2018,2,133
2013,江苏,320000,6858d6dfe680bdf7,2018,2,1302
2014,江西,360000,6858d6dfe680bdf7,2018,2,175
2015,河北,130000,6858d6dfe680bdf7,2018,2,388
2016,河南,410000,6858d6dfe680bdf7,2018,2,386
2017,浙江,330000,6858d6dfe680bdf7,2018,2,1758
2018,湖北,420000,6858d6dfe680bdf7,2018,2,265
2019,湖南,430000,6858d6dfe680bdf7,2018,2,325
2020,福建,350000,6858d6dfe680bdf7,2018,2,301
2021,辽宁,210000,6858d6dfe680bdf7,2018,2,249
2022,重庆,500000,6858d6dfe680bdf7,2018,2,218
2023,陕西,610000,6858d6dfe680bdf7,2018,2,215
2024,黑龙江,230000,6858d6dfe680bdf7,2018,2,90
2025,上海,310000,79de4e4b24c35b04,2018,2,310
2026,云南,530000,79de4e4b24c35b04,2018,2,821
2027,内蒙古,150000,79de4e4b24c35b04,2018,2,187
2028,北京,110000,79de4e4b24c35b04,2018,2,267
2029,四川,510000,79de4e4b24c35b04,2018,2,666
2030,安徽,340000,79de4e4b24c35b04,2018,2,1500
2031,山东,370000,79de4e4b24c35b04,2018,2,2589
2032,山西,140000,79de4e4b24c35b04,2018,2,857
2033,广东,440000,79de4e4b24c35b04,2018,2,3669
2034,广西,450000,79de4e4b24c35b04,2018,2,2895
2035,江苏,320000,79de4e4b24c35b04,2018,2,1935
2036,江西,360000,79de4e4b24c35b04,2018,2,597
2037,河北,130000,79de4e4b24c35b04,2018,2,2151
2038,河南,410000,79de4e4b24c35b04,2018,2,4077
2039,浙江,330000,79de4e4b24c35b04,2018,2,1198
2040,湖北,420000,79de4e4b24c35b04,2018,2,722
2041,湖南,430000,79de4e4b24c35b04,2018,2,1584
2042,福建,350000,79de4e4b24c35b04,2018,2,501
2043,辽宁,210000,79de4e4b24c35b04,2018,2,538
2044,重庆,500000,79de4e4b24c35b04,2018,2,272
2045,陕西,610000,79de4e4b24c35b04,2018,2,1125
2046,黑龙江,230000,79de4e4b24c35b04,2018,2,686
2047,上海,310000,12f8b7e14947c34d,2018,2,882
2048,云南,530000,12f8b7e14947c34d,2018,2,298
2049,内蒙古,150000,12f8b7e14947c34d,2018,2,532
2050,北京,110000,12f8b7e14947c34d,2018,2,134
2051,四川,510000,12f8b7e14947c34d,2018,2,1450
2052,安徽,340000,12f8b7e14947c34d,2018,2,680
2053,山东,370000,12f8b7e14947c34d,2018,2,1208
2054,山西,140000,12f8b7e14947c34d,2018,2,286
2055,广东,440000,12f8b7e14947c34d,2018,2,262
2056,广西,450000,12f8b7e14947c34d,2018,2,132
2057,江苏,320000,12f8b7e14947c34d,2018,2,1802
2058,江西,360000,12f8b7e14947c34d,2018,2,654
2059,河北,130000,12f8b7e14947c34d,2018,2,792
2060,河南,410000,12f8b7e14947c34d,2018,2,1249
2061,浙江,330000,12f8b7e14947c34d,2018,2,1284
2062,湖北,420000,12f8b7e14947c34d,2018,2,439
2063,湖南,430000,12f8b7e14947c34d,2018,2,856
2064,福建,350000,12f8b7e14947c34d,2018,2,281
2065,辽宁,210000,12f8b7e14947c34d,2018,2,142
2066,重庆,500000,12f8b7e14947c34d,2018,2,164
2067,陕西,610000,12f8b7e14947c34d,2018,2,1637
2068,黑龙江,230000,12f8b7e14947c34d,2018,2,87
2069,上海,310000,04e66e578f653ab9,2018,2,524
2070,云南,530000,04e66e578f653ab9,2018,2,216
2071,内蒙古,150000,04e66e578f653ab9,2018,2,85
2072,北京,110000,04e66e578f653ab9,2018,2,100
2073,四川,510000,04e66e578f653ab9,2018,2,206
2074,安徽,340000,04e66e578f653ab9,2018,2,214
2075,山东,370000,04e66e578f653ab9,2018,2,293
2076,山西,140000,04e66e578f653ab9,2018,2,121
2077,广东,440000,04e66e578f653ab9,2018,2,131
2078,广西,450000,04e66e578f653ab9,2018,2,36
2079,江苏,320000,04e66e578f653ab9,2018,2,502
2080,江西,360000,04e66e578f653ab9,2018,2,85
2081,河北,130000,04e66e578f653ab9,2018,2,305
2082,河南,410000,04e66e578f653ab9,2018,2,336
2083,浙江,330000,04e66e578f653ab9,2018,2,517
2084,湖北,420000,04e66e578f653ab9,2018,2,66
2085,湖南,430000,04e66e578f653ab9,2018,2,121
2086,福建,350000,04e66e578f653ab9,2018,2,85
2087,辽宁,210000,04e66e578f653ab9,2018,2,46
2088,重庆,500000,04e66e578f653ab9,2018,2,150
2089,陕西,610000,04e66e578f653ab9,2018,2,141
2090,黑龙江,230000,04e66e578f653ab9,2018,2,47
2091,上海,310000,dff803b4024d261d,2018,2,213
2092,云南,530000,dff803b4024d261d,2018,2,114
2093,内蒙古,150000,dff803b4024d261d,2018,2,98
2094,北京,110000,dff803b4024d261d,2018,2,493
2095,四川,510000,dff803b4024d261d,2018,2,377
2096,安徽,340000,dff803b4024d261d,2018,2,293
2097,山东,370000,dff803b4024d261d,2018,2,880
2098,山西,140000,dff803b4024d261d,2018,2,220
2099,广东,440000,dff803b4024d261d,2018,2,2865
2100,广西,450000,dff803b4024d261d,2018,2,260
2101,江苏,320000,dff803b4024d261d,2018,2,1169
2102,江西,360000,dff803b4024d261d,2018,2,312
2103,河北,130000,dff803b4024d261d,2018,2,561
2104,河南,410000,dff803b4024d261d,2018,2,390
2105,浙江,330000,dff803b4024d261d,2018,2,894
2106,湖北,420000,dff803b4024d261d,2018,2,623
2107,湖南,430000,dff803b4024d261d,2018,2,448
2108,福建,350000,dff803b4024d261d,2018,2,818
2109,辽宁,210000,dff803b4024d261d,2018,2,272
2110,重庆,500000,dff803b4024d261d,2018,2,351
2111,陕西,610000,dff803b4024d261d,2018,2,327
2112,黑龙江,230000,dff803b4024d261d,2018,2,136
2113,上海,310000,61e73e32ad101892,2018,2,185
2114,云南,530000,61e73e32ad101892,2018,2,345
2115,内蒙古,150000,61e73e32ad101892,2018,2,474
2116,北京,110000,61e73e32ad101892,2018,2,774
2117,四川,510000,61e73e32ad101892,2018,2,734
2118,安徽,340000,61e73e32ad101892,2018,2,209
2119,山东,370000,61e73e32ad101892,2018,2,727
2120,山西,140000,61e73e32ad101892,2018,2,418
2121,广东,440000,61e73e32ad101892,2018,2,1776
2122,广西,450000,61e73e32ad101892,2018,2,381
2123,江苏,320000,61e73e32ad101892,2018,2,635
2124,江西,360000,61e73e32ad101892,2018,2,266
2125,河北,130000,61e73e32ad101892,2018,2,1064
2126,河南,410000,61e73e32ad101892,2018,2,920
2127,浙江,330000,61e73e32ad101892,2018,2,642
2128,湖北,420000,61e73e32ad101892,2018,2,1243
2129,湖南,430000,61e73e32ad101892,2018,2,538
2130,福建,350000,61e73e32ad101892,2018,2,369
2131,辽宁,210000,61e73e32ad101892,2018,2,913
2132,重庆,500000,61e73e32ad101892,2018,2,583
2133,陕西,610000,61e73e32ad101892,2018,2,499
2134,黑龙江,230000,61e73e32ad101892,2018,2,367
2135,上海,310000,a432c483b5beb856,2018,2,127
2136,云南,530000,a432c483b5beb856,2018,2,281
2137,内蒙古,150000,a432c483b5beb856,2018,2,213
2138,北京,110000,a432c483b5beb856,2018,2,64
2139,四川,510000,a432c483b5beb856,2018,2,665
2140,安徽,340000,a432c483b5beb856,2018,2,379
2141,山东,370000,a432c483b5beb856,2018,2,578
2142,山西,140000,a432c483b5beb856,2018,2,213
2143,广东,440000,a432c483b5beb856,2018,2,1898
2144,广西,450000,a432c483b5beb856,2018,2,381
2145,江苏,320000,a432c483b5beb856,2018,2,1021
2146,江西,360000,a432c483b5beb856,2018,2,535
2147,河北,130000,a432c483b5beb856,2018,2,538
2148,河南,410000,a432c483b5beb856,2018,2,846
2149,浙江,330000,a432c483b5beb856,2018,2,1043
2150,湖北,420000,a432c483b5beb856,2018,2,309
2151,湖南,430000,a432c483b5beb856,2018,2,672
2152,福建,350000,a432c483b5beb856,2018,2,293
2153,辽宁,210000,a432c483b5beb856,2018,2,338
2154,重庆,500000,a432c483b5beb856,2018,2,228
2155,陕西,610000,a432c483b5beb856,2018,2,126
2156,黑龙江,230000,a432c483b5beb856,2018,2,138
2157,上海,310000,0797526c057dcf5b,2018,2,360
2158,云南,530000,0797526c057dcf5b,2018,2,452
2159,内蒙古,150000,0797526c057dcf5b,2018,2,496
2160,北京,110000,0797526c057dcf5b,2018,2,504
2161,四川,510000,0797526c057dcf5b,2018,2,1767
2162,安徽,340000,0797526c057dcf5b,2018,2,995
2163,山东,370000,0797526c057dcf5b,2018,2,4089
2164,山西,140000,0797526c057dcf5b,2018,2,2158
2165,广东,440000,0797526c057dcf5b,2018,2,9629
2166,广西,450000,0797526c057dcf5b,2018,2,3118
2167,江苏,320000,0797526c057dcf5b,2018,2,3090
2168,江西,360000,0797526c057dcf5b,2018,2,2092
2169,河北,130000,0797526c057dcf5b,2018,2,3795
2170,河南,410000,0797526c057dcf5b,2018,2,2361
2171,浙江,330000,0797526c057dcf5b,2018,2,2561
2172,湖北,420000,0797526c057dcf5b,2018,2,2530
2173,湖南,430000,0797526c057dcf5b,2018,2,1564
2174,福建,350000,0797526c057dcf5b,2018,2,1986
2175,辽宁,210000,0797526c057dcf5b,2018,2,2348
2176,重庆,500000,0797526c057dcf5b,2018,2,579
2177,陕西,610000,0797526c057dcf5b,2018,2,424
2178,黑龙江,230000,0797526c057dcf5b,2018,2,1075
